submission_date,state,tot_cases,conf_cases,tot_death
11/06/2021,TN,1285598,1009176.0,16545
09/18/2020,GA,317825,301043.0,6537
05/08/2020,IN,23146,,1438
05/24/2021,SD,123942,,2004
03/14/2021,HI,28268,,448
02/08/2022,UT,905112,905112.0,4223
07/16/2021,WV,164933,128876.0,2919
11/24/2020,IN,306544,,5415
08/07/2020,PW,0,,0
03/03/2020,MS,0,,0
06/04/2022,TN,2069830,1569688.0,26491
07/12/2021,KS,321109,258644.0,5188
08/02/2022,AR,905824,,11728
02/05/2021,MP,133,133.0,2
11/22/2021,SD,162790,,2309
10/06/2022,RMI,15305,15305.0,17
02/04/2021,MS,282356,177342.0,6766
05/18/2022,GA,2541713,1970507.0,38157
07/24/2022,RMI,59,59.0,0
05/29/2022,NM,533867,,7778
12/15/2020,CO,309752,293997.0,4085
12/04/2021,GA,1668875,1288387.0,30655
07/23/2021,FL,2501201,,39138
04/06/2021,NY,1048952,,18916
07/18/2021,NM,207439,,4376
08/16/2022,PA,3144084,2593622.0,46474
11/27/2020,TX,1255332,,23721
01/05/2022,GA,1928942,1493254.0,31521
03/07/2022,WA,1432084,,12076
03/20/2020,TX,175,,9
07/03/2022,GU,52067,,372
09/03/2020,NY,201997,,8963
08/27/2021,NY,1232380,,20226
07/20/2021,IN,762127,,13945
06/30/2022,MS,835120,456566.0,12525
06/07/2020,MS,19585,19439.0,1101
01/03/2022,NY,2009686,,23777
09/26/2022,OK,1196540,852879.0,14786
08/05/2020,PW,0,,0
08/01/2022,AR,904513,,11719
08/14/2022,KS,848139,633843.0,8935
08/20/2021,OK,527364,412286.0,7764
12/03/2020,NM,102862,,1600
10/18/2020,TN,224886,214303.0,2903
01/20/2021,OH,842433,740926.0,10409
10/02/2021,TX,4065735,,64590
03/05/2022,GA,2470384,1914642.0,35782
02/19/2020,PA,0,,0
03/16/2021,CO,453340,424528.0,6048
03/14/2022,NYC,2289017,1947562.0,39965
01/13/2022,KS,601859,458066.0,7141
05/18/2020,WA,18676,,1002
11/05/2021,KS,440303,346466.0,6495
02/15/2021,HI,26803,,423
12/03/2020,AK,33805,,222
06/23/2020,WV,2593,2505.0,92
04/05/2022,NY,2680988,,27267
06/20/2021,UT,411610,411610.0,2330
08/22/2020,AS,0,,0
04/14/2021,NYC,898272,744498.0,32010
07/10/2021,TX,3006425,,51519
03/19/2021,NM,189374,,3770
11/08/2020,TN,276345,260133.0,3590
03/27/2021,NYC,837409,698571.0,31043
09/05/2020,KS,45220,43839.0,481
09/24/2021,KS,404459,321666.0,5981
02/13/2021,MA,555895,527435.0,15542
05/01/2022,UT,932253,932253.0,4747
11/06/2020,PW,0,,0
07/22/2021,KS,326497,262743.0,5218
07/09/2022,GU,52823,,371
06/03/2022,RMI,18,18.0,0
12/06/2020,MP,109,109.0,2
07/28/2020,AR,40181,,428
09/08/2021,OH,1268841,1049094.0,21020
08/06/2022,ND,259270,192241.0,2325
08/02/2022,AK,271101,,1275
08/21/2022,KS,853538,637463.0,8947
12/19/2021,PR,195867,158438.0,3285
05/12/2020,NM,5212,,216
02/22/2021,GU,7727,,130
02/12/2020,SD,0,,0
07/02/2021,CO,561685,521354.0,6802
05/27/2021,AL,542633,419210.0,11390
05/19/2020,NM,6192,,271
02/07/2020,NM,0,,0
05/17/2020,PW,0,,0
04/08/2020,HI,458,,5
03/03/2020,KS,0,,0
08/19/2020,TN,134435,132013.0,1426
03/17/2022,SD,236797,,2871
06/06/2022,IN,1742261,,23746
11/14/2021,AK,139835,,801
05/07/2020,ND,1371,1371.0,31
02/02/2020,IN,0,,0
10/31/2021,UT,549882,549882.0,3208
03/28/2021,HI,29528,,459
11/21/2020,AL,230061,194117.0,5097
06/24/2020,PR,1760,1683.0,139
01/31/2022,WA,1303700,,10776
08/18/2020,MS,78019,74471.0,2631
05/10/2020,KS,6984,6984.0,157
03/27/2021,TX,2768665,,48560
08/24/2022,SD,256255,,2984
03/15/2020,UT,21,,0
07/19/2021,OH,1117769,933133.0,20437
05/17/2021,FL,2257009,,36580
10/07/2021,CO,690574,635716.0,7693
02/19/2021,MP,135,135.0,2
07/27/2021,AL,574301,441401.0,11726
03/08/2021,SD,113596,,1901
12/15/2021,OK,684579,515541.0,11336
05/27/2021,WV,161046,125979.0,2792
09/16/2021,WA,616655,,7145
09/21/2020,MA,127796,125723.0,9352
05/18/2022,PA,2877660,2381525.0,44898
12/14/2021,CO,871248,797034.0,9740
11/16/2020,KS,122741,108024.0,1266
12/29/2020,PR,78303,73739.0,1485
05/27/2021,WA,432357,,5754
02/16/2021,MA,560576,531702.0,15711
06/19/2020,NM,10260,,449
03/10/2021,TN,778876,651723.0,11588
07/21/2021,NY,1163634,,19963
04/26/2021,AR,334769,,5720
04/26/2020,GU,142,,5
06/07/2022,OK,1054966,769707.0,14437
04/17/2021,OK,446294,352321.0,7221
06/09/2022,WA,1607533,,13034
01/29/2022,OH,2571021,2000416.0,33071
11/25/2020,AL,239623,201563.0,5211
07/31/2022,NM,591041,,8246
01/01/2021,FL,1327296,,23444
06/27/2022,IN,1769015,,23856
06/11/2020,OK,9738,,391
12/26/2020,IA,274406,,3744
12/23/2020,OH,644822,583118.0,8361
06/06/2022,MA,1885034,1730279.0,20670
07/31/2021,NYC,977211,803828.0,33539
03/27/2021,FL,2005187,,33914
02/05/2022,OH,2608055,2026754.0,34217
01/26/2021,TN,703798,600871.0,8970
08/22/2021,AS,0,,0
08/14/2022,NM,601422,,8312
05/07/2020,IA,11059,,231
04/15/2021,AR,332949,,5686
06/16/2022,MA,1903932,1746713.0,20809
07/13/2021,AR,358949,,5970
01/28/2020,PW,0,,0
08/20/2022,TX,7636824,,88304
05/24/2020,HI,636,,17
02/21/2021,GA,985505,804812.0,16744
02/29/2020,RMI,0,,0
01/26/2021,SD,107380,,1705
08/14/2021,KS,348746,280226.0,5388
07/31/2022,SD,250286,,2956
05/15/2022,IN,1713834,,23636
12/21/2020,MS,200470,142268.0,5193
08/18/2022,AS,8042,,33
09/21/2021,MA,796925,743950.0,18480
01/29/2022,GA,2346518,1824347.0,32868
02/07/2020,TX,0,,0
03/01/2020,GU,0,,0
04/20/2020,PW,0,,0
02/13/2022,PR,468851,264143.0,4030
11/19/2021,AL,840257,619796.0,16354
08/13/2022,PW,5308,,6
04/20/2022,AR,834553,,11360
04/11/2020,TN,4872,4862.0,98
02/12/2020,FL,0,,0
06/18/2021,AR,345164,,5870
10/18/2021,UT,532183,532183.0,3090
10/14/2021,OK,631874,482566.0,9447
03/02/2022,ND,238354,179041.0,2199
12/26/2021,OK,696373,523013.0,11336
05/04/2021,OK,449914,354986.0,7266
10/27/2021,TN,1275196,1002265.0,16294
09/02/2022,SD,257547,,2993
09/29/2021,ND,132158,116389.0,1611
03/10/2021,ND,100726,95105.0,1454
08/22/2020,WA,70822,,1857
09/29/2022,PW,5460,,6
04/06/2022,CO,1421048,1293202.0,11982
01/08/2021,MA,419721,400823.0,13183
05/13/2022,PW,4879,,6
02/10/2022,WA,1370971,,11194
08/16/2022,NY,3129106,,28684
12/24/2021,TN,1369484,1067183.0,20449
04/08/2021,MP,160,160.0,2
03/01/2020,MP,0,0.0,0
02/03/2021,NY,822958,,16513
01/26/2021,OK,399385,319075.0,6027
05/16/2021,UT,402567,402567.0,2258
08/18/2020,AK,4381,,50
02/14/2021,MS,289749,180832.0,6889
04/20/2021,TN,829287,688060.0,12096
10/19/2021,OK,636760,485304.0,10535
11/30/2020,PR,55692,54055.0,1118
06/07/2021,OH,1104903,924629.0,19980
06/29/2021,MA,709873,663729.0,17993
11/10/2020,CO,145320,135756.0,2427
04/17/2020,PA,30053,29601.0,756
04/01/2020,OK,1746,,36
11/26/2020,KS,147797,128149.0,1503
10/16/2022,PR,968433,415472.0,5212
09/24/2022,AS,8244,,34
04/20/2020,RMI,0,,0
04/21/2022,PA,2803378,2323138.0,44578
03/17/2022,ND,239391,179793.0,2232
06/08/2021,OH,1105329,924903.0,20021
10/01/2022,MP,13171,13171.0,40
10/30/2021,AK,132645,,699
10/06/2022,CO,1658494,1497896.0,13333
09/27/2021,HI,76006,,752
07/04/2020,NYC,219583,214604.0,23013
10/28/2020,IA,119932,,1681
05/11/2021,SD,123435,,1981
11/03/2020,AL,195741,167369.0,4638
05/20/2020,TX,51323,,1630
05/09/2022,MA,1789116,1646769.0,20335
01/27/2020,IA,0,,0
01/28/2021,PA,833078,728249.0,21303
01/26/2022,GU,30221,,284
05/05/2021,IA,366566,,5962
05/19/2022,NYC,2455031,2086167.0,40323
04/03/2020,OK,1963,,46
03/09/2020,MS,74,70.0,5
07/11/2021,NYC,959311,790688.0,33460
10/15/2021,NM,263755,,4930
04/22/2022,AL,1298702,935410.0,19641
12/24/2020,SD,96546,,1430
07/07/2020,PR,2569,2483.0,147
04/26/2021,AK,64786,,341
07/06/2022,MS,841347,459594.0,12543
05/25/2021,PW,0,,0
06/16/2021,MA,709080,662966.0,17953
02/26/2021,NYC,722841,613107.0,29251
02/03/2021,RMI,4,4.0,0
09/21/2020,AR,76364,,1196
09/25/2021,PR,180280,149013.0,3122
12/08/2020,UT,219971,219971.0,972
09/24/2020,PA,159524,153506.0,8079
05/10/2020,SD,3517,,34
10/01/2021,AS,1,,0
11/24/2020,AK,27954,,183
05/23/2022,OK,1048033,764881.0,14419
04/01/2021,MP,159,159.0,2
11/01/2021,HI,81650,,908
01/30/2021,UT,345430,345430.0,1663
04/04/2020,NM,543,,11
09/11/2020,CO,61803,57023.0,1985
03/08/2020,RMI,0,,0
07/07/2022,IA,800648,,9703
02/16/2020,SD,0,,0
04/02/2020,GA,5443,5441.0,176
10/25/2021,HI,80807,,883
04/26/2022,RMI,17,17.0,0
06/13/2021,AS,0,,0
02/16/2022,GU,41780,,315
10/06/2022,PA,3266934,2688826.0,47323
06/11/2021,OH,1106411,925675.0,20091
06/14/2021,WV,163144,127455.0,2853
01/26/2021,PA,820534,720656.0,20883
12/06/2021,AS,10,,0
12/20/2020,NY,467569,,11467
11/23/2020,HI,17142,,231
09/08/2022,AS,8217,,34
02/28/2021,TN,767413,644276.0,11393
06/29/2022,PW,5220,,6
08/27/2022,AS,8168,,34
09/13/2022,IN,1910442,,24557
07/29/2020,IA,43280,,845
07/10/2020,AK,1323,,21
06/28/2020,MA,103539,103539.0,8095
08/30/2020,SD,13322,,167
01/13/2021,PW,0,,0
02/10/2022,OH,2625551,2038579.0,34592
01/21/2021,AR,279220,,4496
07/31/2020,PA,117071,113472.0,7204
06/16/2020,UT,15141,15141.0,146
01/26/2022,KS,709838,535650.0,7388
02/14/2022,PA,2726796,2263039.0,42247
06/15/2022,AR,852229,,11528
06/03/2021,MS,318602,195066.0,7424
03/26/2022,PW,3987,,6
01/06/2022,WV,347554,271882.0,5392
05/20/2021,SD,123877,,2001
03/30/2022,IN,1691050,,23404
03/29/2022,MS,794292,436567.0,12396
08/20/2022,KS,853538,637463.0,8947
10/27/2021,WV,269131,208757.0,4346
06/06/2021,RMI,4,4.0,0
10/16/2021,FL,3643377,,60489
10/20/2020,GU,3968,,68
12/30/2020,FL,1296587,,23129
01/08/2022,SD,189411,,2522
04/10/2021,AS,0,,0
02/11/2022,NM,500516,,6658
03/18/2022,IN,1688770,,23290
01/02/2022,MP,3297,3297.0,17
12/21/2021,TX,4434762,,73918
08/29/2022,WA,1782528,,14010
04/26/2021,RMI,4,4.0,0
02/05/2020,MS,0,,0
10/07/2021,IN,979000,,15945
08/19/2021,IA,394068,,6226
01/26/2020,GA,0,,0
02/05/2021,GA,932912,766604.0,14858
06/02/2022,FL,6197163,,75055
06/23/2022,MA,1913838,1755678.0,20881
09/27/2022,TX,7859801,,89123
07/06/2020,IN,48331,,2681
01/28/2020,HI,0,,0
10/12/2021,NY,1380063,,21251
07/24/2020,IN,60598,,2865
04/28/2021,NYC,926563,765795.0,32533
02/06/2021,AS,3,,0
11/01/2020,SD,47324,,437
09/06/2020,ND,13801,13801.0,156
05/07/2021,NYC,937119,773777.0,32817
05/20/2022,KS,782802,588112.0,8802
04/30/2022,IN,1702292,,23587
09/22/2022,AS,8244,,34
10/21/2020,PW,0,,0
03/08/2020,MA,28,,0
03/31/2020,IA,497,,7
12/09/2021,PR,189384,154818.0,3274
06/16/2021,HI,35831,,504
05/07/2021,NY,1129878,,19522
09/08/2022,SD,258510,,3002
02/17/2021,AS,4,,0
03/01/2022,CO,1406578,1281451.0,11794
11/03/2021,TN,1282273,1006893.0,16450
01/26/2022,TN,1808498,1395534.0,22312
06/05/2020,KS,10393,10393.0,232
08/07/2020,NYC,230359,224762.0,23298
08/22/2020,NY,197324,,8924
12/17/2021,SD,173655,,2433
10/01/2022,IN,1921993,,24708
11/17/2020,NYC,292538,275039.0,23876
04/29/2020,OK,4346,,233
03/05/2020,PW,0,,0
04/27/2020,MP,14,14.0,2
11/16/2020,NY,280349,,9518
05/15/2021,WA,420511,,5619
01/23/2021,CO,395591,373321.0,5482
06/29/2022,SD,244523,,2938
10/06/2020,AK,8792,,75
11/08/2020,FL,831065,,18245
05/15/2020,HI,628,,17
05/28/2021,GA,1122711,895253.0,20820
11/17/2020,TX,1129873,,21960
08/18/2020,CO,54554,50527.0,1899
09/09/2020,GA,299621,285388.0,6128
10/30/2021,NM,275209,,5049
06/28/2022,WV,531176,417847.0,7057
08/01/2022,KS,834820,624751.0,8971
10/31/2021,ND,148394,126720.0,1762
12/30/2021,SD,179204,,2486
10/04/2022,KS,878499,653180.0,9555
10/06/2021,AK,114708,,564
08/26/2021,GU,10046,,145
08/27/2020,OK,60832,,987
10/19/2020,MA,144488,141474.0,9789
08/17/2021,ND,113925,103745.0,1548
09/20/2021,OH,1352104,1112491.0,21471
08/13/2020,OH,105426,99856.0,3755
05/12/2021,GU,8063,,139
06/08/2020,NM,9062,,389
08/08/2020,AS,0,,0
02/21/2022,PR,471901,265816.0,4084
02/22/2020,IN,0,,0
03/07/2020,OH,0,,0
07/21/2020,NM,17517,,566
01/04/2021,MS,228774,153766.0,5808
06/11/2021,HI,35595,,503
09/21/2020,WV,14171,13830.0,312
07/30/2022,IN,1828734,,24106
12/19/2020,RMI,4,4.0,0
05/23/2020,MS,14862,14753.0,923
12/15/2020,TX,1500538,,27402
06/15/2020,TN,30294,30092.0,475
07/25/2021,KS,328257,264154.0,5241
03/02/2020,PW,0,,0
09/12/2022,GA,2883318,2222490.0,39875
01/31/2021,OH,895792,780982.0,11175
05/28/2021,CO,548307,509894.0,6552
11/24/2021,MS,512632,293387.0,10262
01/22/2020,CO,0,0.0,0
08/26/2020,WV,9540,9364.0,190
09/22/2021,IN,941120,,15305
10/02/2021,GU,15362,,198
06/25/2022,KS,801946,601313.0,8945
04/04/2022,WV,498035,395083.0,6839
03/19/2022,IN,1688770,,23290
01/09/2021,NYC,493488,432773.0,25543
08/19/2022,TN,2264692,1687365.0,27316
02/27/2022,IA,748849,,9085
02/27/2022,GU,44344,,322
01/16/2021,KS,256134,213432.0,3502
03/07/2021,SD,113589,,1900
08/16/2020,SD,10274,,153
12/27/2020,CO,339118,321601.0,4610
07/20/2020,AL,68982,67118.0,1862
05/14/2022,NYC,2424706,2061224.0,40268
12/31/2020,OK,325524,266064.0,4564
08/09/2020,FL,526145,,10791
06/22/2020,IN,42633,,2539
08/02/2020,WV,6854,6713.0,117
04/21/2022,IA,761487,,9510
07/17/2022,PA,3044919,2514271.0,45963
12/19/2021,AL,857159,630453.0,16619
03/18/2022,MP,10689,10689.0,31
03/15/2020,PW,0,,0
03/30/2020,RMI,0,,0
08/07/2020,OH,98675,93402.0,3652
02/06/2022,MS,751862,420777.0,11250
03/05/2021,KS,295861,240153.0,4812
10/19/2020,NYC,258705,249879.0,23640
04/11/2020,CO,7088,6416.0,274
12/07/2021,CO,858405,785455.0,9465
04/12/2020,GA,12203,12196.0,447
01/04/2022,MA,1192549,1107768.0,20410
03/01/2021,GA,1008660,819730.0,17376
06/26/2021,IN,752886,,13826
02/23/2022,MA,1666622,1535009.0,23293
09/22/2020,FL,675663,,15852
07/12/2021,RMI,4,4.0,0
06/24/2022,TX,7033557,,87032
10/31/2021,WA,728420,,8628
07/18/2021,TX,3029285,,51651
01/08/2022,OH,2170139,1703707.0,30072
11/29/2020,UT,193809,193809.0,868
10/08/2022,PA,3266934,2688826.0,47323
10/04/2021,AR,498257,,7752
12/18/2020,SD,93772,,1329
10/22/2021,NM,268891,,4986
12/18/2020,PR,70706,67212.0,1354
09/19/2020,RMI,0,0.0,0
01/10/2021,AR,255076,,4043
06/17/2021,GA,1130083,900368.0,21258
05/25/2022,GU,48907,,362
08/10/2022,NM,599757,,8303
01/07/2021,CO,363381,343887.0,5102
05/09/2020,WA,16773,,921
04/24/2022,AK,243466,,1215
03/14/2020,MP,0,0.0,0
03/24/2022,WA,1449783,,12392
09/17/2020,NM,27199,,789
11/05/2020,OK,144435,129041.0,2059
02/13/2020,NYC,0,,0
11/19/2021,KS,455789,356749.0,6634
07/05/2021,OK,459524,362244.0,7406
11/01/2020,PW,0,,0
04/16/2020,PR,600,599.0,47
12/07/2020,RMI,4,4.0,0
01/16/2021,OH,821507,725111.0,10135
06/01/2022,OH,2763123,2129068.0,38628
04/12/2020,NM,1245,,26
04/23/2020,MA,46023,46023.0,2991
09/17/2020,PR,20903,20681.0,588
10/31/2021,TN,1279453,1005145.0,16377
02/19/2021,NM,182050,,3490
03/10/2022,NYC,2285511,1944395.0,39927
12/16/2021,AR,541315,,8913
07/01/2020,GA,84688,83056.0,2827
11/25/2021,SD,164292,,2320
03/19/2021,AL,509738,399622.0,10856
02/18/2021,PR,99975,92225.0,1942
04/21/2022,UT,930558,930558.0,4740
03/04/2020,HI,0,,0
03/30/2021,MS,305988,188095.0,7196
09/08/2022,WA,1792187,,14103
03/21/2022,IN,1689142,,23300
03/07/2021,FL,1909538,,32729
08/26/2022,UT,1026812,1026812.0,4968
03/28/2020,OH,1406,,25
08/27/2021,HI,57509,,579
02/09/2020,HI,0,,0
03/22/2020,MS,1004,985.0,83
10/08/2021,MP,277,277.0,3
11/17/2021,GA,1651952,1276020.0,30027
05/02/2022,AL,1300664,936708.0,19665
12/11/2020,KS,185294,158086.0,2072
12/02/2021,ND,164088,136065.0,1912
03/11/2022,IN,1686671,,23164
03/22/2020,MP,0,0.0,0
05/06/2020,MP,14,14.0,2
07/18/2021,NYC,963065,793422.0,33487
02/12/2021,FL,1784801,,30551
08/10/2020,GA,224627,216912.0,4229
07/29/2021,PR,146582,127226.0,2568
11/07/2020,AL,201644,172119.0,4734
11/16/2021,NYC,1140192,930211.0,34717
05/20/2022,AL,1307766,941679.0,19702
05/07/2021,AS,0,,0
02/26/2022,TX,6545177,,83437
08/24/2022,KS,858613,640738.0,8958
01/31/2022,AK,209564,,1052
09/23/2022,ND,268307,198225.0,2364
06/16/2021,WA,444714,,5801
05/09/2020,TX,37860,,1295
06/20/2022,FL,6383092,,75874
06/12/2021,GU,8240,,139
07/08/2022,WA,1683608,,13344
03/19/2022,MS,793390,436160.0,12330
06/28/2022,MP,11759,11759.0,35
05/17/2022,MP,11315,11315.0,34
09/26/2022,RMI,15275,15275.0,17
11/05/2020,SD,51151,,482
02/28/2022,GA,2465056,1911333.0,35415
01/18/2022,AS,18,,0
06/26/2021,PA,1216957,1019276.0,27643
03/27/2022,PR,479469,269259.0,4159
08/23/2021,WA,536211,,6383
04/25/2022,PR,518831,282985.0,4191
05/06/2020,AR,3611,,87
05/31/2021,SD,124191,,2014
12/18/2020,GA,576537,500265.0,10332
03/18/2021,RMI,4,4.0,0
11/20/2021,NY,1521477,,21943
09/16/2020,IA,76679,,1248
07/12/2021,TN,869164,715806.0,12608
04/19/2021,UT,392957,392957.0,2166
10/13/2022,AK,284076,,1356
05/08/2020,PA,57453,56336.0,3616
03/22/2022,OK,1031145,754009.0,13730
11/21/2020,KS,134533,118400.0,1410
01/24/2020,WV,0,,0
06/18/2020,GA,60707,59891.0,2605
07/31/2020,RMI,0,0.0,0
09/25/2022,MS,925596,497069.0,12879
04/11/2021,GA,1073792,862137.0,19488
06/26/2022,HI,296007,,1477
09/06/2020,IA,70010,,1165
09/11/2022,GA,2883318,2222490.0,39875
05/05/2022,IN,1705394,,23591
01/04/2021,CO,356016,337286.0,4944
04/09/2020,TN,4398,4389.0,79
08/02/2020,FL,482302,,9347
02/11/2020,MA,1,,0
06/01/2020,KS,10011,10011.0,217
07/17/2021,KS,323651,260541.0,5197
08/03/2020,TN,107718,106471.0,1073
11/09/2020,WA,121039,,2460
06/22/2022,NM,555592,,7891
12/04/2020,GU,6959,,113
05/16/2022,NY,2867807,,27726
02/03/2022,AR,790223,,9733
02/06/2020,CO,0,0.0,0
09/24/2022,RMI,15224,15224.0,17
08/28/2021,GU,10333,,145
09/22/2021,FL,3547145,,57205
04/09/2022,MA,1709900,1574533.0,20143
04/28/2022,MS,797413,438138.0,12443
08/16/2021,IN,803403,,14137
03/08/2021,OK,435937,344631.0,7007
06/08/2020,WA,23991,,1161
01/13/2022,PA,2375071,1962533.0,38253
10/08/2020,WA,93269,,2183
07/31/2022,AS,7471,,33
11/22/2021,AK,143454,,832
02/15/2020,MS,0,,0
03/17/2020,OH,67,,0
02/07/2021,PW,0,,0
05/03/2021,KS,309645,250125.0,4985
06/11/2022,OK,1058297,771656.0,14455
12/17/2020,RMI,4,4.0,0
06/20/2022,TN,2098563,1588670.0,26620
08/30/2020,HI,8443,,63
06/04/2022,WV,518061,408909.0,6974
03/18/2022,WV,496409,393827.0,6646
10/26/2021,OH,1527976,1238345.0,24164
07/01/2020,RMI,0,0.0,0
11/27/2021,NYC,1153834,940668.0,34794
11/10/2020,ND,57373,57373.0,686
08/13/2021,PR,157538,134108.0,2647
09/12/2020,KS,48386,46626.0,511
03/05/2020,UT,0,,0
09/01/2022,PR,926315,404883.0,4979
02/12/2020,AL,0,0.0,0
09/16/2020,MS,94524,87376.0,3106
07/05/2021,AS,0,,0
03/30/2021,AL,514290,402894.0,10976
05/05/2021,NM,198781,,3973
10/24/2021,OH,1521844,1234533.0,23955
02/13/2020,PR,0,,0
04/11/2021,AS,0,,0
07/05/2022,UT,982895,982895.0,4834
12/02/2020,MP,106,106.0,2
04/08/2021,NM,193247,,3863
11/02/2020,CO,116369,107796.0,2292
06/25/2022,IA,793888,,9680
12/30/2020,AS,3,,0
11/18/2021,NYC,1143390,932680.0,34739
09/09/2020,NYC,239063,232706.0,23443
11/09/2021,GA,1643945,1270625.0,29647
06/14/2022,KS,793833,595427.0,8946
09/25/2021,CO,666938,614936.0,7472
10/01/2020,TX,752501,,16973
08/23/2022,WV,575535,446173.0,7253
09/04/2020,WA,76903,,1953
11/01/2021,NYC,1123702,918028.0,34590
02/29/2020,TX,0,,0
07/02/2022,ND,250319,186559.0,2296
02/09/2021,FL,1761917,,30141
11/09/2021,PR,185449,152084.0,3238
07/04/2022,AK,261987,,1252
03/24/2020,MP,0,0.0,0
05/02/2022,FL,5942192,,74310
04/30/2020,HI,607,,16
03/15/2020,MS,306,299.0,28
06/05/2020,SD,5277,,65
12/15/2021,MP,2117,2117.0,6
09/05/2022,NM,612146,,8469
03/07/2021,NYC,758599,639964.0,29858
09/12/2020,MS,92501,85846.0,3048
02/26/2020,SD,0,,0
04/22/2021,WA,390746,,5428
12/01/2020,KS,157446,136436.0,1560
09/05/2021,IN,879970,,14615
09/11/2020,ND,15151,15151.0,167
08/27/2020,PW,0,,0
04/30/2022,UT,932253,932253.0,4747
07/02/2021,UT,416110,416110.0,2378
08/31/2020,NY,200519,,8952
03/04/2022,HI,231222,,1336
08/14/2020,TN,127159,125176.0,1313
08/23/2020,AR,56574,,687
09/29/2021,NY,1337434,,20938
10/15/2022,NY,3269760,,29310
03/25/2022,TN,2016456,1533013.0,25519
04/14/2022,AS,5536,,18
06/18/2021,GA,1130404,900601.0,21277
01/01/2021,PR,80111,75356.0,1515
11/09/2020,FL,835370,,18290
03/05/2020,AL,0,0.0,1
08/05/2020,WA,59899,,1624
07/30/2021,NY,1171416,,19983
09/10/2021,OK,580215,447305.0,8346
08/10/2022,TN,2230693,1670383.0,27190
09/26/2021,GU,14536,,192
06/14/2022,MA,1900376,1743508.0,20789
05/04/2021,NM,198576,,3971
05/10/2020,MA,77793,77793.0,5504
07/22/2022,PR,830384,379361.0,4718
04/01/2020,NY,36273,,275
02/19/2021,GU,7715,,130
01/07/2022,AR,604843,,9298
01/30/2021,MP,132,132.0,2
09/07/2020,ND,13872,13872.0,156
06/26/2022,MA,1915764,1757405.0,20891
08/31/2022,AR,932639,,11918
05/12/2022,CO,1449780,1317647.0,12508
06/14/2021,MA,708933,662855.0,17947
08/08/2022,PW,5308,,6
01/23/2022,AR,738638,,9510
10/05/2021,WA,670769,,7860
06/12/2022,GU,50120,,369
10/30/2020,ND,43916,43916.0,524
06/29/2022,CO,1546523,1401630.0,12766
11/06/2020,IA,144714,,1818
03/20/2021,AR,328547,,5533
01/04/2021,AK,46912,,290
10/28/2020,PR,35112,34791.0,805
05/10/2021,KS,310927,251110.0,5016
11/27/2021,CO,833626,763214.0,9100
05/02/2020,AK,365,,10
01/10/2022,SD,191094,,2528
10/20/2020,AK,11458,,93
07/12/2021,SD,124716,,2039
08/11/2021,TN,929606,759162.0,12892
04/07/2020,PW,0,,0
04/03/2021,MS,306801,188455.0,7208
07/08/2021,OK,460682,363078.0,7409
08/06/2021,AL,603777,462657.0,11962
04/01/2022,PA,2782174,2306234.0,44295
02/27/2022,NYC,2277997,1937406.0,39785
03/02/2021,TN,768813,645216.0,11421
07/25/2022,WV,551009,430612.0,7123
11/02/2021,OK,646136,491170.0,10911
12/29/2020,MA,361079,346423.0,12473
10/16/2021,NY,1395252,,21355
02/10/2022,AK,222608,,1081
10/23/2020,AK,12169,,97
03/03/2021,PA,944543,811389.0,24169
08/29/2021,TN,1033598,832993.0,13409
09/29/2022,ND,268307,198225.0,2364
03/05/2021,WV,132964,106259.0,2318
11/30/2021,HI,84760,,1007
05/25/2021,WV,160587,125588.0,2782
08/26/2022,AR,928253,,11895
04/29/2021,PA,1153006,971559.0,26179
02/09/2020,NM,0,,0
05/13/2021,ND,108973,100315.0,1504
08/08/2022,IN,1847824,,24189
07/02/2020,OK,20704,,444
01/13/2022,PR,398333,233039.0,3473
05/29/2022,UT,948979,948979.0,4777
11/13/2020,RMI,1,1.0,0
06/05/2020,PR,1421,1367.0,130
08/20/2022,UT,1023669,1023669.0,4953
02/15/2021,AS,4,,0
03/27/2022,ND,239672,179981.0,2242
06/03/2020,UT,10737,10737.0,117
06/12/2021,PR,140591,123335.0,2518
08/27/2020,MP,54,54.0,2
07/14/2020,ND,4565,4565.0,88
09/19/2021,WA,626657,,7247
04/10/2020,OH,5878,,231
08/06/2020,CO,50575,46845.0,1852
09/15/2020,PR,19649,19437.0,566
11/01/2020,WA,110516,,2366
11/08/2020,ND,54305,54305.0,639
03/28/2022,OH,2669698,2068276.0,37793
09/23/2022,PW,5460,,6
04/26/2021,SD,122080,,1960
07/22/2021,GA,1155208,916373.0,21605
08/27/2021,MS,430296,254050.0,8295
08/10/2021,NM,215781,,4428
04/19/2021,OK,446635,352567.0,7227
01/06/2022,RMI,7,7.0,0
12/19/2021,MS,522455,298108.0,10354
11/17/2021,HI,83270,,974
09/29/2022,IA,856096,,10077
02/10/2020,NY,0,,0
01/07/2021,HI,22133,,297
07/17/2020,MA,106487,106487.0,8424
04/25/2022,PW,4396,,6
02/25/2022,AR,818121,,10425
02/22/2020,WV,0,,0
11/28/2021,GU,19179,,263
07/29/2021,OH,1126625,939072.0,20490
04/08/2022,RMI,4,4.0,0
06/03/2021,PR,140089,122971.0,2504
03/29/2020,HI,230,,0
01/25/2021,MS,269600,171480.0,6545
06/03/2020,ND,2679,2679.0,66
